zip_path,key,E_input_Eh,E_finished_first_Eh,E_finished_first_opt_Eh,E_finished_last_Eh,E_finished_last_opt_Eh,E_ts_final_geometry_Eh,DFT_barrier_from_first_kcalmol,DFT_barrier_from_first_opt_kcalmol,DFT_barrier_from_last_kcalmol,DFT_barrier_from_last_opt_kcalmol,irc_file,IRC_Left_kJmol,IRC_TS_kJmol,IRC_Right_kJmol,IRC_Left_kcalmol,IRC_TS_kcalmol,IRC_Right_kcalmol,error
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/63_-1_1.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/63_-1_1,-1780.8243969562,-1780.8577776265,-1780.8626795832,-1780.8577794279,-1780.8626794196,-1780.8557266384,1.2870,4.3630,1.2881,4.3629,63-irc.out,0.00,6.12,0.00,0.0000,1.4627,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/66_0_2.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/66_0_2,-1780.7224859695,-1780.7986607134,-1780.7978726705,-1780.7966587712,-1780.7981415570,-1780.7949725996,2.3143,1.8198,1.0581,1.9886,66-irc.out,0.01,7.54,0.00,0.0024,1.8021,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.9b04962/jp9b04962_si_001/41_0_2.zip,10.1021/acs.jpca.9b04962/jp9b04962_si_001/41_0_2,-1780.8831024165,-1780.8553440306,-1780.8724885891,-1780.9176813323,-1780.9251297100,-1780.8575357336,-1.3753,9.3831,37.7419,42.4159,41-irc.out,0.77,81.37,0.00,0.1840,19.4479,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.3c00301/jp3c00301_si_001/30_1_1.zip,10.1021/acs.jpca.3c00301/jp3c00301_si_001/30_1_1,-2078.2518780790,-2078.2497479935,-2078.2252272998,-2078.2416027622,-2078.2421557967,-2078.2454776099,2.6797,-12.7073,-2.4315,-2.0845,30-irc.out,0.00,5.76,5.58,0.0000,1.3767,1.3337,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.3c00301/jp3c00301_si_001/29_0_2.zip,10.1021/acs.jpca.3c00301/jp3c00301_si_001/29_0_2,-1550.9908884980,-1551.0059242491,-1551.0075716235,-1551.0059307439,-1551.0277458694,-1551.0075797971,-1.0389,-0.0051,-1.0348,12.6544,29-irc.out,0.00,38.61,0.00,0.0000,9.2280,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.3c00301/jp3c00301_si_001/29_1_1.zip,10.1021/acs.jpca.3c00301/jp3c00301_si_001/29_1_1,-1550.7825836215,-1550.7685425959,-1550.7613453686,-1550.7747478536,-1550.7605451413,-1550.7720195255,-2.1818,-6.6981,1.7121,-7.2003,29-irc.out,0.00,19.44,1.35,0.0000,4.6463,0.3227,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.3c00301/jp3c00301_si_001/30_0_2.zip,10.1021/acs.jpca.3c00301/jp3c00301_si_001/30_0_2,-2078.4407093744,-2078.4694620814,-2078.4718869678,-2078.4692715018,-2078.4718820574,-2078.4216450064,30.0057,31.5273,29.8861,31.5242,30-irc.out,0.00,163.64,0.00,0.0000,39.1109,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/11_1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/11_1_2,-2461.0782193085,-2461.0695728806,-2461.0747006300,-2461.0694417755,-2461.0746767674,-2461.0661190688,2.1673,5.3850,2.0850,5.3700,11-irc.out,0.00,130.48,0.55,0.0000,31.1855,0.1315,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/17_0_1.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/17_0_1,-2538.6249665061,-2538.6457372034,-2538.6414204828,-2538.0538342583,-2537.9263708338,-2538.6414301248,2.7027,-0.0061,-368.7220,-448.7065,17-irc.out,0.27,0.00,378.35,0.0645,0.0000,90.4278,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/07_-1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/07_-1_2,-2461.2412137020,-2461.3123869918,-2461.3133553435,-2461.3085841717,-2461.2944389185,-2461.3123911587,-0.0026,0.6050,-2.3889,-11.2652,07-irc.out,20.14,25.80,0.00,4.8136,6.1663,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/16_1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/16_1_2,-2538.4333812892,-2538.4280587154,-2538.4159173350,-2538.4280586431,-2538.4174673197,-2538.4257636386,1.4402,-6.1786,1.4401,-5.2060,16-irc.out,0.03,42.94,0.00,0.0072,10.2629,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/15_1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/15_1_2,-2538.4396349200,-2538.4131925418,-2538.4133710886,-2538.4146571811,-2538.4172522757,-2538.4184714065,-3.3125,-3.2005,-2.3935,-0.7650,15-irc.out,0.00,123.09,0.99,0.0000,29.4192,0.2366,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/10_0_1.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/10_0_1,-2461.2947827005,-2461.2930201229,-2461.3097903294,-2461.2930192009,-2461.3098095214,-2461.2928038586,0.1357,10.6592,0.1351,10.6712,10-irc.out,0.00,217.78,0.00,0.0000,52.0507,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/07_0_1.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/07_0_1,-2461.2978583665,-2461.3167316141,-2461.3125103471,-2461.3176469557,-2461.3172615521,-2461.3171890689,-0.2871,-2.9359,0.2873,0.0455,07-irc.out,0.00,2.94,0.11,0.0000,0.7027,0.0263,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/07_1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/07_1_2,-2461.0809694909,-2461.0751958876,-2461.0745205307,-2461.0763327741,-2461.0771125744,-2461.0762153019,-0.6397,-1.0635,0.0737,0.5630,07-irc.out,0.00,49.57,48.48,0.0000,11.8475,11.5870,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/10_-1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/10_-1_2,-2461.2249244408,-2461.3120133063,-2461.3131675333,-2461.3101257504,-2461.3142226611,-2461.3144997150,-1.5602,-0.8360,-2.7447,-0.1739,10-irc.out,0.00,32.16,32.85,0.0000,7.6864,7.8513,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/10_1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/10_1_2,-2461.0801102378,-2461.0694402402,-2461.0747367876,-2461.0694405722,-2461.0747397730,-2461.0661118392,2.0886,5.4122,2.0888,5.4141,10-irc.out,0.00,130.47,0.53,0.0000,31.1831,0.1267,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/18_0_1.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/18_0_1,-2538.6242593580,-2538.6487171068,-2538.6428157132,-2538.6484428031,-2538.6417642504,-2538.6423714654,3.9820,0.2788,3.8098,-0.3810,18-irc.out,0.00,1.65,1.45,0.0000,0.3944,0.3466,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/17_1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/17_1_2,-2538.4320819015,-2538.4210990188,-2538.4223944175,-2538.4206021130,-2538.4239950097,-2538.4228722875,-1.1127,-0.2999,-1.4246,0.7045,17-irc.out,0.00,43.25,42.84,0.0000,10.3370,10.2390,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/11_0_1.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/11_0_1,-2461.2938994562,-2461.2940821333,-2461.3093432760,-2461.2929156753,-2461.3095607179,-2461.2925684490,0.9499,10.5264,0.2179,10.6628,11-irc.out,0.00,217.79,0.00,0.0000,52.0531,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/03_-1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/03_-1_2,-2383.9627578611,-2383.9735037093,-2383.9739697887,-2383.9735038149,-2383.9739706899,-2383.9733107176,0.1211,0.4136,0.1212,0.4141,03-irc.out,0.00,16.70,0.00,0.0000,3.9914,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/18_-1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/18_-1_2,-2538.5695800150,-2538.6277552074,-2538.6459397166,-2538.6313014433,-2538.6482986736,-2538.6286480414,-0.5603,10.8507,1.6650,12.3310,18-irc.out,0.00,15.26,0.00,0.0000,3.6472,0.0000,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/17_-1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/17_-1_2,-2538.5692340113,-2538.6279999988,-2538.6479010553,-2538.6269505884,-2538.6488835587,-2538.6244037762,2.2567,14.7448,1.5981,15.3613,17-irc.out,0.00,19.61,0.01,0.0000,4.6869,0.0024,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/16_-1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/16_-1_2,-2538.5736133353,-2538.6349375446,-2538.6482080154,-2538.6313345029,-2538.6413987441,-2538.6435734325,-5.4191,2.9082,-7.6800,-1.3646,16-irc.out,0.00,32.14,29.23,0.0000,7.6816,6.9861,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/18_1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/18_1_2,-2538.4322054626,-2538.4193300261,-2538.4178092595,-2538.4191373417,-2538.4268942526,-2538.4260900753,-4.2420,-5.1963,-4.3629,0.5046,18-irc.out,0.00,43.11,42.52,0.0000,10.3035,10.1625,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/11_-1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/11_-1_2,-2461.2594639749,-2461.3089017257,-2461.3123049973,-2461.3013605554,-2461.3129396919,-2461.2935572203,9.6288,11.7644,4.8967,12.1627,11-irc.out,0.00,48.49,34.29,0.0000,11.5894,8.1955,
/scratch/negishi/li1724/SI-Downloads/SI_Agent/doi_zips/10.1021/acs.jpca.0c03358/jp0c03358_si_001/15_-1_2.zip,10.1021/acs.jpca.0c03358/jp0c03358_si_001/15_-1_2,-2538.5817336050,-2538.6381365719,-2538.8003566567,-2538.6414427467,-2538.6483937087,-2538.6343506642,2.3757,104.1703,4.4503,8.8121,15-irc.out,0.00,417.31,1303.67,0.0000,99.7395,311.5846,
